date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO
2024-06-13,746299,Pop Out,field_out,True,676369,641482,Nelson Velázquez,Nestor Cortes,0,e6efe535-11fe-454c-9bc1-873b4cd7f550,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,,,,109.0,100.0,103.0,0.455,0.298,0.163,,0.075,-0.19,1.48,0.14,,-2.51,91.9,87.2,83.2,78.1,,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,,,,,,,91.0,119.0,117.0,0.009,,2.16,,89.9,,0.143,0.143,0.286,,,,,,,,,,,,,,,
2024-06-13,746299,Groundout,field_out,True,676369,641482,Nelson Velázquez,Nestor Cortes,0,0b87c6e6-03c0-48b8-8851-598d2c3a666e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,103.0,103.0,,,,109.0,100.0,103.0,0.455,0.298,0.163,,0.075,-0.19,1.48,0.14,,-2.51,91.9,87.2,83.2,78.1,,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,0.236,0.333,0.264,,,,,,,91.0,119.0,117.0,0.009,,2.16,,89.9,,0.143,0.143,0.286,,,,,,,,,,,,,,,
2024-06-13,746299,Strikeout,strikeout,True,676369,596133,Nelson Velázquez,Luke Weaver,0,d991db6a-0d8e-47d2-9408-70728beff64a,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,107.0,103.0,104.0,137.0,99.0,106.0,,,,119.0,75.0,96.0,108.0,98.0,103.0,0.444,0.28,,0.012,0.264,1.14,1.38,,2.43,1.5,95.4,91.2,88.4,,83.3,0.171,0.3,0.28,0.138,0.241,0.44,,,,0.18,0.443,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,746134,Single,single,False,676369,681911,Nelson Velázquez,Alex Vesia,0,165226f2-4a31-427f-89bc-1468ceb96f02,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.25,2.56,43.1,102.0,122.0,106.0,0.71,11.84,3.74,4.15,0.83,0.33,0.326,0.303,0.225,0.247,0.421,80.0,101.0,94.0,130.0,101.0,106.0,112.0,106.0,107.0,,,,,,,0.649,,0.309,,0.043,2.08,,0.75,,1.68,93.6,,86.2,85.5,,0.128,0.287,0.293,0.125,0.125,0.2,0.171,0.22,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,746135,Forceout,force_out,True,676369,808967,Nelson Velázquez,Yoshinobu Yamamoto,1,cd7f0131-e398-406f-a449-9d6ff53af8cb,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,83.0,103.0,95.0,120.0,113.0,120.0,,,,86.0,95.0,89.0,0.407,0.053,0.033,,,1.22,2.17,0.93,,,95.5,91.3,,86.5,,0.248,0.396,0.194,,,,0.133,0.133,0.333,0.231,0.308,0.242,0.23,0.41,0.319,106.0,105.0,113.0,102.0,110.0,103.0,0.033,0.226,-0.61,0.52,94.9,77.9,0.3,0.5,0.143,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,,,,,,
2024-06-15,746135,Lineout,field_out,True,676369,675627,Nelson Velázquez,Michael Grove,0,eb1aff1d-4367-4c0f-b466-070d0b23cc16,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,112.0,105.0,117.0,109.0,95.0,103.0,107.0,98.0,97.0,0.013,0.181,0.533,0.064,,-3.67,-1.58,1.59,-1.75,,94.0,92.8,,86.7,79.8,,,,,,,0.184,0.287,0.339,0.316,0.474,0.16,0.5,0.5,0.385,,,,77.0,104.0,99.0,0.21,,-0.65,,95.9,,0.286,0.393,0.222,,,,,,,,,,,,,,,
2024-06-15,746135,Walk,walk,False,676369,595014,Nelson Velázquez,Blake Treinen,1,5efa666d-ea2a-4141-81bc-26af2f99c6c9,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.28,2.52,23.2,101.0,90.0,103.0,0.746,11.03,2.66,6.85,0.76,1.0,0.241,0.397,0.121,0.293,0.42,,,,66.0,108.0,99.0,137.0,100.0,107.0,,,,43.0,100.0,99.0,0.088,0.21,0.351,,,2.11,-0.93,1.1,,,94.3,90.8,,84.0,,0.143,0.143,0.143,,,,0.158,0.263,0.541,0.385,0.769,0.048,,,,,,,76.0,101.0,105.0,0.351,,0.43,,94.6,,0.207,0.241,0.19,,,,,,,,,,,,,,,
2024-06-15,746135,Sac Fly,sac_fly,True,676369,607455,Nelson Velázquez,Anthony Banda,1,9cb9f75e-f6f8-4639-a812-2013216cc031,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.1,2.64,25.2,103.0,93.0,101.0,0.786,8.77,4.21,7.36,0.35,0.8,0.254,0.352,0.211,0.282,0.461,78.0,107.0,103.0,91.0,99.0,94.0,112.0,104.0,110.0,,,,57.0,104.0,92.0,0.395,0.003,0.212,,0.12,0.4,-2.0,1.25,,0.62,95.8,83.2,89.0,85.3,,0.235,0.382,0.207,0.222,0.222,0.318,0.167,0.25,0.459,,,,,,,,,,90.0,104.0,102.0,0.26,0.01,1.98,1.82,95.7,82.0,0.28,0.32,0.098,,,,,,,,,,,,,,,
2024-06-18,745650,Flyout,field_out,True,676369,663687,Nelson Velázquez,Hogan Harris,0,5a5329bf-ed12-4ed4-8944-663bb353aa16,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,85.0,97.0,91.0,90.0,98.0,100.0,,,,,,,0.583,,0.116,,0.156,-0.49,,-2.85,,0.81,93.2,,81.0,79.3,,0.283,0.485,0.173,0.154,0.192,0.273,0.25,0.536,0.222,,,,0.259,0.296,0.304,57.0,98.0,101.0,,,,,0.146,,-0.4,,72.7,,,,,,,,,,,,,,,,,,
2024-06-18,745650,Strikeout,strikeout,True,676369,663687,Nelson Velázquez,Hogan Harris,0,54d2b1ce-11df-4724-a4df-09d6a2a26f75,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,85.0,97.0,91.0,90.0,98.0,100.0,,,,,,,0.583,,0.116,,0.156,-0.49,,-2.85,,0.81,93.2,,81.0,79.3,,0.283,0.485,0.173,0.154,0.192,0.273,0.25,0.536,0.222,,,,0.259,0.296,0.304,57.0,98.0,101.0,,,,,0.146,,-0.4,,72.7,,,,,,,,,,,,,,,,,,
2024-06-18,745650,Flyout,field_out,True,676369,657697,Nelson Velázquez,Vinny Nittoli,0,d00dd0d9-71c4-4a25-a901-03fa098f1b0e,657697.0,vinnynittoli,Nittoli,Right,Vinny Nittoli,- - -,1.8,3.64,10.0,106.0,77.0,106.0,0.767,6.3,1.8,8.1,0.9,0.79,0.267,0.4,0.033,0.433,0.415,34.0,96.0,86.0,,,,95.0,110.0,114.0,,,,60.0,104.0,103.0,,0.563,0.303,,0.021,,3.11,-0.99,,0.32,,89.5,87.2,82.3,,,,,,,,0.333,0.583,0.227,0.15,0.2,0.375,0.5,0.75,0.0,135.0,118.0,115.0,119.0,64.0,56.0,0.021,0.092,6.36,-2.4,90.8,81.2,,,,,,,,,,,,,,,,,,
2024-06-19,745646,Groundout,field_out,True,676369,665622,Nelson Velázquez,Luis Medina,0,afe00312-9f5e-4731-ac28-cb5e3a57d95f,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,100.0,98.0,96.0,111.0,90.0,95.0,,,,,,,0.425,,0.251,,0.079,0.46,,-0.29,,-2.65,95.9,,89.6,85.8,,0.238,0.365,0.122,0.353,0.529,0.067,0.262,0.357,0.308,,,,0.154,0.308,0.433,107.0,102.0,104.0,108.0,97.0,97.0,0.143,0.101,-2.94,-0.18,95.9,81.2,0.429,0.667,0.118,,,,,,,,,,,,,,,
2024-06-19,745646,Walk,walk,False,676369,665622,Nelson Velázquez,Luis Medina,0,c2b81f7f-fb7e-4048-97a1-d54737e7545f,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,100.0,98.0,96.0,111.0,90.0,95.0,,,,,,,0.425,,0.251,,0.079,0.46,,-0.29,,-2.65,95.9,,89.6,85.8,,0.238,0.365,0.122,0.353,0.529,0.067,0.262,0.357,0.308,,,,0.154,0.308,0.433,107.0,102.0,104.0,108.0,97.0,97.0,0.143,0.101,-2.94,-0.18,95.9,81.2,0.429,0.667,0.118,,,,,,,,,,,,,,,
2024-06-19,745646,Flyout,field_out,True,676369,666204,Nelson Velázquez,Dany Jiménez,0,3cffab25-9e4d-49be-86cd-f238d97f29f8,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,63.0,91.0,80.0,120.0,92.0,104.0,,,,,,,0.374,,0.588,,0.038,-0.36,,-0.02,,-4.2,92.5,,83.4,81.9,,0.25,0.583,0.14,0.333,0.333,0.5,0.158,0.316,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745646,Pop Out,field_out,True,676369,695243,Nelson Velázquez,Mason Miller,0,6d5af3f1-1336-4c60-9fa2-2014f348692c,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,108.0,105.0,109.0,141.0,101.0,106.0,163.0,107.0,113.0,,,,,,,0.612,,0.376,,0.008,2.21,,2.1,,5.68,100.9,,92.7,87.4,,0.158,0.289,0.415,,,,0.14,0.193,0.461,,,,,,,,,,,,,,,,,,,,,,,,,0.003,-1.0,97.6,,,,,,,,,
2024-06-22,744997,Single,single,False,676369,656271,Nelson Velázquez,Brock Burke,0,4619af44-70dd-4b39-ba2f-a8b55e73f2f4,656271.0,brockburke,Burke,Left,Brock Burke,TEX,7.45,4.86,9.2,92.0,89.0,92.0,0.782,10.24,5.59,12.1,1.86,1.4,0.233,0.3,0.267,0.333,0.456,93.0,102.0,100.0,91.0,91.0,89.0,82.0,86.0,91.0,,,,,,,0.515,,0.304,,0.17,-3.17,,-0.72,,-0.51,94.5,,88.7,86.9,,0.316,0.737,0.282,0.333,0.333,0.25,0.25,0.375,0.227,,,,,,,,,,97.0,132.0,130.0,0.012,,-35.93,,93.8,,,,,,,,,,,,,,,,,,,
2024-06-23,745000,Groundout,field_out,True,676369,453286,Nelson Velázquez,Max Scherzer,0,2590a786-fbdf-4bef-8f76-46fbaf907422,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,79.0,106.0,102.0,108.0,108.0,106.0,,,,116.0,120.0,103.0,0.451,0.082,0.213,,0.11,1.51,2.74,0.43,,-1.54,92.7,86.7,83.1,85.2,,0.194,0.389,0.161,0.167,0.5,0.227,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,75.0,99.0,100.0,,,,,0.144,,-3.57,,74.9,,,,,,,,,,,,,,,,,,
2024-06-23,745000,Groundout,field_out,True,676369,453286,Nelson Velázquez,Max Scherzer,0,a776b8c3-03c2-4e92-a5b0-a6b5344f8930,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,79.0,106.0,102.0,108.0,108.0,106.0,,,,116.0,120.0,103.0,0.451,0.082,0.213,,0.11,1.51,2.74,0.43,,-1.54,92.7,86.7,83.1,85.2,,0.194,0.389,0.161,0.167,0.5,0.227,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,75.0,99.0,100.0,,,,,0.144,,-3.57,,74.9,,,,,,,,,,,,,,,,,,
2024-06-23,745000,Grounded Into DP,grounded_into_double_play,True,676369,570632,Nelson Velázquez,José Ureña,1,c3742d4d-307d-4908-a621-8d3121a26749,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,87.0,99.0,98.0,,,,,,,0.067,,0.365,,0.174,-2.63,,-0.1,,-0.43,96.2,,88.7,86.7,,0.429,1.0,0.229,0.238,0.548,0.336,0.226,0.333,0.363,,,,,,,,,,93.0,99.0,97.0,0.394,,1.6,,95.9,,0.234,0.298,0.101,,,,,,,,,,,,,,,
